coreid,identifier,accessURI,thumbnailAccessURI,goodQualityAccessURI,rights,Owner,UsageTerms,WebStatement,caption,comments,providerManagedID,MetadataDate,format,associatedSpecimenReference,type,subtype,metadataLanguage
50469,https://bisque.cyverse.org/image_service/image/00-ZSNudbseAnXbrZ9e38MvPh/resize:4000/format:jpeg,https://bisque.cyverse.org/image_service/image/00-ZSNudbseAnXbrZ9e38MvPh/resize:4000/format:jpeg,"https://bisque.cyverse.org/image_service/image/00-ZSNudbseAnXbrZ9e38MvPh/thumbnail:200,200",https://bisque.cyverse.org/image_service/image/00-ZSNudbseAnXbrZ9e38MvPh/resize:1250/format:jpeg,,"SBBG - Clifton Smith Herbarium, Santa Barbara Botanic Garden (SBBG)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:e29f2a8b-2d33-4624-a1c8-e88837d6dd5c,"2019-12-04 20:23:53",image/jpeg,http://cch2.org/portal/collections/individual/index.php?occid=50469,StillImage,Photograph,en
52126,https://bisque.cyverse.org/image_service/image/00-KQxH3fcqV8Q6QGMvU55htg/resize:4000/format:jpeg,https://bisque.cyverse.org/image_service/image/00-KQxH3fcqV8Q6QGMvU55htg/resize:4000/format:jpeg,"https://bisque.cyverse.org/image_service/image/00-KQxH3fcqV8Q6QGMvU55htg/thumbnail:200,200",https://bisque.cyverse.org/image_service/image/00-KQxH3fcqV8Q6QGMvU55htg/resize:1250/format:jpeg,,"SBBG - Clifton Smith Herbarium, Santa Barbara Botanic Garden (SBBG)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:ea5eba77-2f63-430f-af83-c4a489a305aa,"2019-12-04 20:23:53",image/jpeg,http://cch2.org/portal/collections/individual/index.php?occid=52126,StillImage,Photograph,en
52333,https://bisque.cyverse.org/image_service/image/00-zEmedqZKPZ9oeVgJetdWsa/resize:4000/format:jpeg,https://bisque.cyverse.org/image_service/image/00-zEmedqZKPZ9oeVgJetdWsa/resize:4000/format:jpeg,"https://bisque.cyverse.org/image_service/image/00-zEmedqZKPZ9oeVgJetdWsa/thumbnail:200,200",https://bisque.cyverse.org/image_service/image/00-zEmedqZKPZ9oeVgJetdWsa/resize:1250/format:jpeg,,"SBBG - Clifton Smith Herbarium, Santa Barbara Botanic Garden (SBBG)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:f3bbe9b8-19ca-48c6-8df7-703b48bb5416,"2019-12-04 20:23:54",image/jpeg,http://cch2.org/portal/collections/individual/index.php?occid=52333,StillImage,Photograph,en
53139,https://bisque.cyverse.org/image_service/image/00-WZKUX74mnGTi5JjgNMdkeC/resize:4000/format:jpeg,https://bisque.cyverse.org/image_service/image/00-WZKUX74mnGTi5JjgNMdkeC/resize:4000/format:jpeg,"https://bisque.cyverse.org/image_service/image/00-WZKUX74mnGTi5JjgNMdkeC/thumbnail:200,200",https://bisque.cyverse.org/image_service/image/00-WZKUX74mnGTi5JjgNMdkeC/resize:1250/format:jpeg,,"SBBG - Clifton Smith Herbarium, Santa Barbara Botanic Garden (SBBG)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:0cac009c-9fe9-4d51-b142-5da4eebd7171,"2019-12-04 20:23:53",image/jpeg,http://cch2.org/portal/collections/individual/index.php?occid=53139,StillImage,Photograph,en
54290,https://bisque.cyverse.org/image_service/image/00-gGcLDPo24c36suyCrGX47V/resize:4000/format:jpeg,https://bisque.cyverse.org/image_service/image/00-gGcLDPo24c36suyCrGX47V/resize:4000/format:jpeg,"https://bisque.cyverse.org/image_service/image/00-gGcLDPo24c36suyCrGX47V/thumbnail:200,200",https://bisque.cyverse.org/image_service/image/00-gGcLDPo24c36suyCrGX47V/resize:1250/format:jpeg,,"SBBG - Clifton Smith Herbarium, Santa Barbara Botanic Garden (SBBG)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:6e3a5a40-07b5-4643-9877-582f2d03ce88,"2019-12-04 20:23:52",image/jpeg,http://cch2.org/portal/collections/individual/index.php?occid=54290,StillImage,Photograph,en
55434,https://bisque.cyverse.org/image_service/image/00-horC6y5vskDtrJLGmDGjXo/resize:4000/format:jpeg,https://bisque.cyverse.org/image_service/image/00-horC6y5vskDtrJLGmDGjXo/resize:4000/format:jpeg,"https://bisque.cyverse.org/image_service/image/00-horC6y5vskDtrJLGmDGjXo/thumbnail:200,200",https://bisque.cyverse.org/image_service/image/00-horC6y5vskDtrJLGmDGjXo/resize:1250/format:jpeg,,"SBBG - Clifton Smith Herbarium, Santa Barbara Botanic Garden (SBBG)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:cf257827-b5ee-4405-9b9a-ed28402be7f5,"2019-12-04 20:23:53",image/jpeg,http://cch2.org/portal/collections/individual/index.php?occid=55434,StillImage,Photograph,en
55437,https://bisque.cyverse.org/image_service/image/00-ntEhwA5TGjUMmwtxQnmPpM/resize:4000/format:jpeg,https://bisque.cyverse.org/image_service/image/00-ntEhwA5TGjUMmwtxQnmPpM/resize:4000/format:jpeg,"https://bisque.cyverse.org/image_service/image/00-ntEhwA5TGjUMmwtxQnmPpM/thumbnail:200,200",https://bisque.cyverse.org/image_service/image/00-ntEhwA5TGjUMmwtxQnmPpM/resize:1250/format:jpeg,,"SBBG - Clifton Smith Herbarium, Santa Barbara Botanic Garden (SBBG)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:0df251e5-e879-4a34-83f1-a8c6250b64a0,"2019-12-04 20:23:54",image/jpeg,http://cch2.org/portal/collections/individual/index.php?occid=55437,StillImage,Photograph,en
55775,https://bisque.cyverse.org/image_service/image/00-9P7onci6T7KzixweysD8NC/resize:4000/format:jpeg,https://bisque.cyverse.org/image_service/image/00-9P7onci6T7KzixweysD8NC/resize:4000/format:jpeg,"https://bisque.cyverse.org/image_service/image/00-9P7onci6T7KzixweysD8NC/thumbnail:200,200",https://bisque.cyverse.org/image_service/image/00-9P7onci6T7KzixweysD8NC/resize:1250/format:jpeg,,"SBBG - Clifton Smith Herbarium, Santa Barbara Botanic Garden (SBBG)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:bff1a09a-ed91-4a69-8f02-8424f240095e,"2019-12-04 20:23:54",image/jpeg,http://cch2.org/portal/collections/individual/index.php?occid=55775,StillImage,Photograph,en
56573,https://bisque.cyverse.org/image_service/image/00-nXrHrdeQdoou76nJReGWDc/resize:4000/format:jpeg,https://bisque.cyverse.org/image_service/image/00-nXrHrdeQdoou76nJReGWDc/resize:4000/format:jpeg,"https://bisque.cyverse.org/image_service/image/00-nXrHrdeQdoou76nJReGWDc/thumbnail:200,200",https://bisque.cyverse.org/image_service/image/00-nXrHrdeQdoou76nJReGWDc/resize:1250/format:jpeg,,"SBBG - Clifton Smith Herbarium, Santa Barbara Botanic Garden (SBBG)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:ad571a99-4ee3-4016-af03-18db2e42571f,"2019-12-04 20:23:53",image/jpeg,http://cch2.org/portal/collections/individual/index.php?occid=56573,StillImage,Photograph,en
57600,https://bisque.cyverse.org/image_service/image/00-c6PnJGAYHY2ENtZetE2Ceh/resize:4000/format:jpeg,https://bisque.cyverse.org/image_service/image/00-c6PnJGAYHY2ENtZetE2Ceh/resize:4000/format:jpeg,"https://bisque.cyverse.org/image_service/image/00-c6PnJGAYHY2ENtZetE2Ceh/thumbnail:200,200",https://bisque.cyverse.org/image_service/image/00-c6PnJGAYHY2ENtZetE2Ceh/resize:1250/format:jpeg,,"SBBG - Clifton Smith Herbarium, Santa Barbara Botanic Garden (SBBG)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:f24f0822-48bc-4eeb-b7d9-1509847a8762,"2019-12-04 20:23:52",image/jpeg,http://cch2.org/portal/collections/individual/index.php?occid=57600,StillImage,Photograph,en
58732,https://bisque.cyverse.org/image_service/image/00-Zmu5M7Ar23HbBxSSmDALme/resize:4000/format:jpeg,https://bisque.cyverse.org/image_service/image/00-Zmu5M7Ar23HbBxSSmDALme/resize:4000/format:jpeg,"https://bisque.cyverse.org/image_service/image/00-Zmu5M7Ar23HbBxSSmDALme/thumbnail:200,200",https://bisque.cyverse.org/image_service/image/00-Zmu5M7Ar23HbBxSSmDALme/resize:1250/format:jpeg,,"SBBG - Clifton Smith Herbarium, Santa Barbara Botanic Garden (SBBG)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:1b9dbc45-5ab0-4ca6-8654-021e099abd26,"2019-12-04 20:23:53",image/jpeg,http://cch2.org/portal/collections/individual/index.php?occid=58732,StillImage,Photograph,en
58846,https://bisque.cyverse.org/image_service/image/00-cwPeDtBSxpwXotPT5GJLzj/resize:4000/format:jpeg,https://bisque.cyverse.org/image_service/image/00-cwPeDtBSxpwXotPT5GJLzj/resize:4000/format:jpeg,"https://bisque.cyverse.org/image_service/image/00-cwPeDtBSxpwXotPT5GJLzj/thumbnail:200,200",https://bisque.cyverse.org/image_service/image/00-cwPeDtBSxpwXotPT5GJLzj/resize:1250/format:jpeg,,"SBBG - Clifton Smith Herbarium, Santa Barbara Botanic Garden (SBBG)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:817a7310-bfdd-466e-a2ca-39b0f066fc80,"2019-12-04 20:23:53",image/jpeg,http://cch2.org/portal/collections/individual/index.php?occid=58846,StillImage,Photograph,en
59094,https://bisque.cyverse.org/image_service/image/00-H3UG4UvXPfDMQmxzoaBLED/resize:4000/format:jpeg,https://bisque.cyverse.org/image_service/image/00-H3UG4UvXPfDMQmxzoaBLED/resize:4000/format:jpeg,"https://bisque.cyverse.org/image_service/image/00-H3UG4UvXPfDMQmxzoaBLED/thumbnail:200,200",https://bisque.cyverse.org/image_service/image/00-H3UG4UvXPfDMQmxzoaBLED/resize:1250/format:jpeg,,"SBBG - Clifton Smith Herbarium, Santa Barbara Botanic Garden (SBBG)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:8b728af0-a81a-42d3-95c4-1f66f1349f69,"2019-12-04 20:23:53",image/jpeg,http://cch2.org/portal/collections/individual/index.php?occid=59094,StillImage,Photograph,en
59849,https://bisque.cyverse.org/image_service/image/00-z32VxXgj9LUdvnNS3dJ8oS/resize:4000/format:jpeg,https://bisque.cyverse.org/image_service/image/00-z32VxXgj9LUdvnNS3dJ8oS/resize:4000/format:jpeg,"https://bisque.cyverse.org/image_service/image/00-z32VxXgj9LUdvnNS3dJ8oS/thumbnail:200,200",https://bisque.cyverse.org/image_service/image/00-z32VxXgj9LUdvnNS3dJ8oS/resize:1250/format:jpeg,,"SBBG - Clifton Smith Herbarium, Santa Barbara Botanic Garden (SBBG)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:69932ac8-6c89-4acb-bf20-ba64b9a7b8d9,"2019-12-04 20:23:53",image/jpeg,http://cch2.org/portal/collections/individual/index.php?occid=59849,StillImage,Photograph,en
60021,https://bisque.cyverse.org/image_service/image/00-A9KUjbqWUGFJjZ4Bj5Jg4H/resize:4000/format:jpeg,https://bisque.cyverse.org/image_service/image/00-A9KUjbqWUGFJjZ4Bj5Jg4H/resize:4000/format:jpeg,"https://bisque.cyverse.org/image_service/image/00-A9KUjbqWUGFJjZ4Bj5Jg4H/thumbnail:200,200",https://bisque.cyverse.org/image_service/image/00-A9KUjbqWUGFJjZ4Bj5Jg4H/resize:1250/format:jpeg,,"SBBG - Clifton Smith Herbarium, Santa Barbara Botanic Garden (SBBG)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:dd5c9d13-af67-4158-916f-03ed9e56101a,"2019-12-04 20:23:53",image/jpeg,http://cch2.org/portal/collections/individual/index.php?occid=60021,StillImage,Photograph,en
60041,https://bisque.cyverse.org/image_service/image/00-HTmXAA9WbjzwFsvyv6xRNk/resize:4000/format:jpeg,https://bisque.cyverse.org/image_service/image/00-HTmXAA9WbjzwFsvyv6xRNk/resize:4000/format:jpeg,"https://bisque.cyverse.org/image_service/image/00-HTmXAA9WbjzwFsvyv6xRNk/thumbnail:200,200",https://bisque.cyverse.org/image_service/image/00-HTmXAA9WbjzwFsvyv6xRNk/resize:1250/format:jpeg,,"SBBG - Clifton Smith Herbarium, Santa Barbara Botanic Garden (SBBG)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:5569c7e8-4890-4dbb-94a0-4ec8c9ab013d,"2019-12-04 20:23:53",image/jpeg,http://cch2.org/portal/collections/individual/index.php?occid=60041,StillImage,Photograph,en
60456,https://bisque.cyverse.org/image_service/image/00-xt8KheqKk7C6NKWU7EaoqT/resize:4000/format:jpeg,https://bisque.cyverse.org/image_service/image/00-xt8KheqKk7C6NKWU7EaoqT/resize:4000/format:jpeg,"https://bisque.cyverse.org/image_service/image/00-xt8KheqKk7C6NKWU7EaoqT/thumbnail:200,200",https://bisque.cyverse.org/image_service/image/00-xt8KheqKk7C6NKWU7EaoqT/resize:1250/format:jpeg,,"SBBG - Clifton Smith Herbarium, Santa Barbara Botanic Garden (SBBG)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:ce646c83-ec5d-4ef1-9da1-53431a2ee1f5,"2019-12-04 20:23:54",image/jpeg,http://cch2.org/portal/collections/individual/index.php?occid=60456,StillImage,Photograph,en
60564,https://bisque.cyverse.org/image_service/image/00-Vn3Hsj9UEMJpHxzEFi39JB/resize:4000/format:jpeg,https://bisque.cyverse.org/image_service/image/00-Vn3Hsj9UEMJpHxzEFi39JB/resize:4000/format:jpeg,"https://bisque.cyverse.org/image_service/image/00-Vn3Hsj9UEMJpHxzEFi39JB/thumbnail:200,200",https://bisque.cyverse.org/image_service/image/00-Vn3Hsj9UEMJpHxzEFi39JB/resize:1250/format:jpeg,,"SBBG - Clifton Smith Herbarium, Santa Barbara Botanic Garden (SBBG)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:9c7e2e39-db27-4b55-bad6-0a38879864aa,"2019-12-04 20:23:52",image/jpeg,http://cch2.org/portal/collections/individual/index.php?occid=60564,StillImage,Photograph,en
60690,https://bisque.cyverse.org/image_service/image/00-dZWYB6Cjkfa4ur9UoBDyfS/resize:4000/format:jpeg,https://bisque.cyverse.org/image_service/image/00-dZWYB6Cjkfa4ur9UoBDyfS/resize:4000/format:jpeg,"https://bisque.cyverse.org/image_service/image/00-dZWYB6Cjkfa4ur9UoBDyfS/thumbnail:200,200",https://bisque.cyverse.org/image_service/image/00-dZWYB6Cjkfa4ur9UoBDyfS/resize:1250/format:jpeg,,"SBBG - Clifton Smith Herbarium, Santa Barbara Botanic Garden (SBBG)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:a2a8e914-456b-4294-a49a-37e4e1a1f2b2,"2019-12-04 20:23:53",image/jpeg,http://cch2.org/portal/collections/individual/index.php?occid=60690,StillImage,Photograph,en
62054,https://bisque.cyverse.org/image_service/image/00-dWnAYeGwpnD7tHm9g6Sok9/resize:4000/format:jpeg,https://bisque.cyverse.org/image_service/image/00-dWnAYeGwpnD7tHm9g6Sok9/resize:4000/format:jpeg,"https://bisque.cyverse.org/image_service/image/00-dWnAYeGwpnD7tHm9g6Sok9/thumbnail:200,200",https://bisque.cyverse.org/image_service/image/00-dWnAYeGwpnD7tHm9g6Sok9/resize:1250/format:jpeg,,"SBBG - Clifton Smith Herbarium, Santa Barbara Botanic Garden (SBBG)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:edaa3b69-e2a2-402e-91ee-c2c727ec9d9b,"2019-12-04 20:23:52",image/jpeg,http://cch2.org/portal/collections/individual/index.php?occid=62054,StillImage,Photograph,en
62531,https://bisque.cyverse.org/image_service/image/00-cUvhYQBNfAgKJMY7tRZxJb/resize:4000/format:jpeg,https://bisque.cyverse.org/image_service/image/00-cUvhYQBNfAgKJMY7tRZxJb/resize:4000/format:jpeg,"https://bisque.cyverse.org/image_service/image/00-cUvhYQBNfAgKJMY7tRZxJb/thumbnail:200,200",https://bisque.cyverse.org/image_service/image/00-cUvhYQBNfAgKJMY7tRZxJb/resize:1250/format:jpeg,,"SBBG - Clifton Smith Herbarium, Santa Barbara Botanic Garden (SBBG)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:17ead819-0924-49f9-a4a2-1d0743f2add7,"2019-12-04 20:23:53",image/jpeg,http://cch2.org/portal/collections/individual/index.php?occid=62531,StillImage,Photograph,en
63413,https://bisque.cyverse.org/image_service/image/00-7jP2YPHEX4LwuqjEbAAXcQ/resize:4000/format:jpeg,https://bisque.cyverse.org/image_service/image/00-7jP2YPHEX4LwuqjEbAAXcQ/resize:4000/format:jpeg,"https://bisque.cyverse.org/image_service/image/00-7jP2YPHEX4LwuqjEbAAXcQ/thumbnail:200,200",https://bisque.cyverse.org/image_service/image/00-7jP2YPHEX4LwuqjEbAAXcQ/resize:1250/format:jpeg,,"SBBG - Clifton Smith Herbarium, Santa Barbara Botanic Garden (SBBG)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:c7234abc-9bef-43e0-accc-849212552c78,"2019-12-04 20:23:52",image/jpeg,http://cch2.org/portal/collections/individual/index.php?occid=63413,StillImage,Photograph,en
63473,https://bisque.cyverse.org/image_service/image/00-jD5Y9MTHtvDhWgXkKnsXRE/resize:4000/format:jpeg,https://bisque.cyverse.org/image_service/image/00-jD5Y9MTHtvDhWgXkKnsXRE/resize:4000/format:jpeg,"https://bisque.cyverse.org/image_service/image/00-jD5Y9MTHtvDhWgXkKnsXRE/thumbnail:200,200",https://bisque.cyverse.org/image_service/image/00-jD5Y9MTHtvDhWgXkKnsXRE/resize:1250/format:jpeg,,"SBBG - Clifton Smith Herbarium, Santa Barbara Botanic Garden (SBBG)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:b3f52fb5-ff6f-4231-bb22-179b62330404,"2019-12-04 20:23:53",image/jpeg,http://cch2.org/portal/collections/individual/index.php?occid=63473,StillImage,Photograph,en
63505,https://bisque.cyverse.org/image_service/image/00-eUAiF3deEiNfBEEngaDria/resize:4000/format:jpeg,https://bisque.cyverse.org/image_service/image/00-eUAiF3deEiNfBEEngaDria/resize:4000/format:jpeg,"https://bisque.cyverse.org/image_service/image/00-eUAiF3deEiNfBEEngaDria/thumbnail:200,200",https://bisque.cyverse.org/image_service/image/00-eUAiF3deEiNfBEEngaDria/resize:1250/format:jpeg,,"SBBG - Clifton Smith Herbarium, Santa Barbara Botanic Garden (SBBG)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:f37bf57b-7367-4e47-9364-dfcfcf873f1a,"2019-12-04 20:23:53",image/jpeg,http://cch2.org/portal/collections/individual/index.php?occid=63505,StillImage,Photograph,en
64147,https://bisque.cyverse.org/image_service/image/00-jEmhpXDcvCWsHPbUEePJPC/resize:4000/format:jpeg,https://bisque.cyverse.org/image_service/image/00-jEmhpXDcvCWsHPbUEePJPC/resize:4000/format:jpeg,"https://bisque.cyverse.org/image_service/image/00-jEmhpXDcvCWsHPbUEePJPC/thumbnail:200,200",https://bisque.cyverse.org/image_service/image/00-jEmhpXDcvCWsHPbUEePJPC/resize:1250/format:jpeg,,"SBBG - Clifton Smith Herbarium, Santa Barbara Botanic Garden (SBBG)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:4cd95b7e-35e9-4528-9520-e12a41a92ccc,"2019-12-04 20:23:53",image/jpeg,http://cch2.org/portal/collections/individual/index.php?occid=64147,StillImage,Photograph,en
64460,https://api.idigbio.org/v2/media/b2f188537e25b2b2ba846d9bef6f5c1a,https://api.idigbio.org/v2/media/b2f188537e25b2b2ba846d9bef6f5c1a,https://api.idigbio.org/v2/media/b2f188537e25b2b2ba846d9bef6f5c1a?size=thumbnail,https://api.idigbio.org/v2/media/b2f188537e25b2b2ba846d9bef6f5c1a?size=webview,,"SBBG - Clifton Smith Herbarium, Santa Barbara Botanic Garden (SBBG)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:15813ec8-cb9c-4441-8bf6-9e4db14d369e,"2019-05-28 16:52:10",image/jpeg,http://cch2.org/portal/collections/individual/index.php?occid=64460,StillImage,Photograph,en
65445,https://bisque.cyverse.org/image_service/image/00-QwG38z5GYQhTYgZgv3yNwW/resize:4000/format:jpeg,https://bisque.cyverse.org/image_service/image/00-QwG38z5GYQhTYgZgv3yNwW/resize:4000/format:jpeg,"https://bisque.cyverse.org/image_service/image/00-QwG38z5GYQhTYgZgv3yNwW/thumbnail:200,200",https://bisque.cyverse.org/image_service/image/00-QwG38z5GYQhTYgZgv3yNwW/resize:1250/format:jpeg,,"SBBG - Clifton Smith Herbarium, Santa Barbara Botanic Garden (SBBG)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:a40d8e1e-89ec-463b-bbb2-04df5af9a702,"2019-12-04 20:23:52",image/jpeg,http://cch2.org/portal/collections/individual/index.php?occid=65445,StillImage,Photograph,en
65585,https://bisque.cyverse.org/image_service/image/00-urk7ofi6akAt3Lbejb4vRG/resize:4000/format:jpeg,https://bisque.cyverse.org/image_service/image/00-urk7ofi6akAt3Lbejb4vRG/resize:4000/format:jpeg,"https://bisque.cyverse.org/image_service/image/00-urk7ofi6akAt3Lbejb4vRG/thumbnail:200,200",https://bisque.cyverse.org/image_service/image/00-urk7ofi6akAt3Lbejb4vRG/resize:1250/format:jpeg,,"SBBG - Clifton Smith Herbarium, Santa Barbara Botanic Garden (SBBG)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:ca305bb9-9147-4ec8-a393-c6a9d795a1c6,"2019-12-04 20:23:54",image/jpeg,http://cch2.org/portal/collections/individual/index.php?occid=65585,StillImage,Photograph,en
65643,https://bisque.cyverse.org/image_service/image/00-a2z5wXSYBjiFD7MGyLB8k7/resize:4000/format:jpeg,https://bisque.cyverse.org/image_service/image/00-a2z5wXSYBjiFD7MGyLB8k7/resize:4000/format:jpeg,"https://bisque.cyverse.org/image_service/image/00-a2z5wXSYBjiFD7MGyLB8k7/thumbnail:200,200",https://bisque.cyverse.org/image_service/image/00-a2z5wXSYBjiFD7MGyLB8k7/resize:1250/format:jpeg,,"SBBG - Clifton Smith Herbarium, Santa Barbara Botanic Garden (SBBG)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:b650e6a6-1068-4276-b1b3-878501a2f2b8,"2019-12-04 20:23:53",image/jpeg,http://cch2.org/portal/collections/individual/index.php?occid=65643,StillImage,Photograph,en
