id,institutionCode,collectionCode,ownerInstitutionCode,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,specificEpithet,taxonRank,infraspecificEpithet,recordedBy,associatedCollectors,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,substrate,verbatimAttributes,fieldNumber,informationWithheld,dataGeneralizations,dynamicProperties,associatedTaxa,reproductiveCondition,establishmentMeans,cultivationStatus,lifeStage,sex,individualCount,preparations,country,stateProvince,county,municipality,locality,locationRemarks,localitySecurity,localitySecurityReason,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,sourcePrimaryKey_dbpk,collId,recordId,references
3526678,UCJEPS,,,PreservedSpecimen,8bc6abc0-608a-4dce-b87b-b61fbe23bc3a,UC142873,,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,,,Katharine Brandegee,,6/1/08,1908,6,1,153,182,Jun-08,"Date as ""June 1908",,,,,,,,,Flowering/Fruiting,,,,,,,United States,California,Alameda,,University Campus Berkeley,,0,,37.871346,-122.25763,NAD27,978,,,,Terrain Navigator 5.03 1:24000,,,,,,,,,,,,5/31/12 14:05,8bc6abc0-608a-4dce-b87b-b61fbe23bc3a,46,urn:uuid:99b096fd-7183-4d1c-879b-51eab38526a9,http://cch2.org/portal/collections/individual/index.php?occid=3526678
3548286,UCJEPS,,,PreservedSpecimen,a27752c9-6109-4550-bca0-e1b7f161cc06,JEPS93405,,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,,,E. R. Blakley,,6/1/60,1960,6,1,153,,Jun 1 1960,"Date given: ""June 1906 ?""",bottom of dry stream bed; silty soil,,"fls. have deep orange center, outer 2/3 of petals light yellow; lvs. light gray",,,,,,Flowering/Fruiting,,,,,,,United States,California,Santa Barbara,,"0.75 mi. e. Stanton Ranch House (Canyon del <Ledio>, Santa Cruz Isl.); Channel Isl.'s, Santa Cruz Isl., Canyon del <Ledio>",,0,,,,,,,,,,,,91,,,,,300 ft,,,,5/30/12 8:25,a27752c9-6109-4550-bca0-e1b7f161cc06,46,urn:uuid:844b6e05-d88c-4ce0-8fdb-f30f5c84d5fa,http://cch2.org/portal/collections/individual/index.php?occid=3548286
3562344,UCJEPS,,,PreservedSpecimen,2724b4f2-1e1d-48b8-a156-5deab6f74323,UC112935,,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,,,Katharine Brandegee,,6/1/08,1908,6,1,153,182,Jun-08,"Date as ""June 1908",,,,,,,,,Flowering/Fruiting,,,,,,,United States,California,San Francisco,,Presidio Bluffs San Francisco,,0,,37.803726,-122.477615,NAD27,999,,,,"Terrain Navigator 1:24,0000",,,,,,,,,,,,5/30/12 22:09,2724b4f2-1e1d-48b8-a156-5deab6f74323,46,urn:uuid:69c7152d-7516-465f-9373-344a6bfaaedf,http://cch2.org/portal/collections/individual/index.php?occid=3562344
94722,SBBG,,,PreservedSpecimen,7c933262-a00c-4c8d-88f0-120c0ebff13b,SBBG170472,45384,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,,,H. M. Pollard,,6/2/72,1972,6,2,154,,6/2/72,single colony,disintegrated shale bank,,,,,,,,Flowers Present,,,,,,,United States,California,Ventura,,Southern Pacific Railroad ca. 0.5 mi S of Santa Ana Blvd crossing; Oak View,,0,,34.401,-119.305,NAD83,1000,,dwilken,,MyTopo,,,,,,,,,,,,9/25/18 1:01,,16,urn:uuid:57fc13fc-885f-466a-898b-40eec0f46569,http://cch2.org/portal/collections/individual/index.php?occid=94722
519122,SD,,,PreservedSpecimen,{302516F2-7683-4720-AC45-7E6AC2465FF3},SD00032097,SD136802,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,,,Steve Boyd,"Tim Ross, Mike Wall",6/2/92,1992,6,2,154,,2-Jun-92,,Open gravelly bench,,"Perennial herb, flowers orange.",,,,,"Chaparral,Adenostoma fasc.,Ceanothus crass.,C. spin.,Quercus dumosa,Rhamnus ilicifolia,Heteromeles arbut..Cyn bottom:Q. agrifolia woodland higher benches.Riparian woodland:Platanus racemosa,Salix lasio.,Baccharis salicifolia along active stream channel.",FFL,,,,,,,United States,California,San Diego,,"Southern Santa Ana Mountains, San Mateo Canyon Wilderness Area. Devil Canyon, from confluence with Miller Creek downstream approximately one mile. Locally common on open gravelly bench just downstream from confluence with Miller Creek.",,0,,33.47807,-117.39591,WGS84,402,,mak,,"TRS Conversion, TOPO! v3.4.2",,,488,,,,,,,,,1/15/20 10:57,SD136802,43,urn:uuid:15398308-9e6a-4455-a06d-7496e247d12a,http://cch2.org/portal/collections/individual/index.php?occid=519122
519252,SD,,,PreservedSpecimen,{3488268A-2267-4450-914E-B5761C690097},SD00032150,SD187027,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,,,Jon P. Rebman,M. Mulligan and J. Hirshberg,6/2/08,2008,6,2,154,,2-Jun-08,,granitic substrates,,"Annual, flowers yellow; rare",,,,,"Riparian with Platanus racemosa, Populus fremontii, Quercus agrifolia, Ceanothus leucodermis, Toxicodendron diversilobum, Salix laevigata, and Baccharis salicifolia",FFL,,,,,,,United States,California,San Diego,,"Hauser Wilderness: Cleveland National Forest; SW of Morena Reservoir and E of Barrett Lake, along the creek that runs below Morena Lake Dam north of its confluence with Hauser Creek",,0,,32.67516,-116.56439,WGS84,,,n/a,,Coordinates from label,,,590,,,,,,,,,1/15/20 10:58,SD187027,43,urn:uuid:36b9d5b2-0312-4c37-b0f2-f799a767175b,http://cch2.org/portal/collections/individual/index.php?occid=519252
519358,SD,,,PreservedSpecimen,{063EE77F-E438-44F0-A736-59874CDADDC0},SD00032070,SD206865,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,,,Jon P. Rebman,"L. Aerne Hains, J. Schlachter, & parabotany team",6/3/10,2010,6,3,154,,3-Jun-10,,granitic substrates,,"Annual, flowers yellow; rare",,,,,"Oak Woodland with Quercus agrifolia, Toxicodendron diversilobum, Mimulus aurantiacus, Adenostoma fasciculatum, Heteromeles arbutifolia, and Lotus scoparius var. brevialatus",FFL,,,,,,,United States,California,San Diego,,Bureau of Land Management (BLM) Property: northeast of Ramona; south of Hwy. 78 and north of Old Julian Hwy.,,0,,33.06109,-116.79431,WGS84,,,n/a,,Coordinates from label,,,684,,,,,,,,,1/15/20 10:58,SD206865,43,urn:uuid:2fd0a4d9-888d-4ed8-8000-4386b294acc8,http://cch2.org/portal/collections/individual/index.php?occid=519358
682951,RSA,RSA,,PreservedSpecimen,15826ae0-cd6c-4f4b-826b-cd9d55504cb0,,520358,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica subsp. californica,42299,Cham.,Eschscholzia,californica,subsp.,californica,"Bruce Bartholomew, B. Anderson",,6/3/89,1989,6,3,154,,6/3/89,,,,,,,,,,,,,flowers,,,Herbarium sheet - 1,United States,California,Modoc County,,9 km W of County Route 91 along the N side of the Pit River,,0,,,,,,,,,,,,1340,,,,,,,,,9/21/18 11:35,18817656,17,urn:uuid:a3afd7cd-0bcb-46f4-b84e-4b97ccf16305,http://cch2.org/portal/collections/individual/index.php?occid=682951
747513,RSA,RSA,,PreservedSpecimen,341610d5-a614-4944-b765-436d1c8a2742,,445588,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,,,Julian P. Donahue,,6/3/73,1973,6,3,154,,6/3/73,,Decomposed granite soil.,,,,,,,,,,,flowers & fruits,,,Herbarium sheet - 1,United States,California,Kern County,,"Piute Mountains, Rancheria Creek.",,0,,,,,,,,,,,,1326,,,,,,,,,9/21/18 11:35,18707213,17,urn:uuid:f788ff36-ba74-44df-85ea-66911952cefd,http://cch2.org/portal/collections/individual/index.php?occid=747513
908520,RSA,RSA,,PreservedSpecimen,5cf8c851-f2de-442c-83d1-b298bb618d7b,,433688,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,,,N. C. Cooper,,6/3/49,1949,6,3,154,,6/3/49,,Dry bank at roadside.,,,,,,,,,,,flowers & fruits,,,Herbarium sheet - 1,United States,California,Riverside County,,Temecula,,0,,,,,,,,,,,,762,,,,,,,,,9/21/18 11:35,18656840,17,urn:uuid:559f9f6a-6336-4819-a9a0-2f432530949c,http://cch2.org/portal/collections/individual/index.php?occid=908520
1081819,RSA,RSA,,PreservedSpecimen,af7e8f48-9c6a-408a-8dcd-968032905d24,,548864,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,,,"Fred M. Roberts, Carol A. Roberts",,6/2/88,1988,6,2,154,,6/2/88,,"Alluvial flood terrace at base of S facing slope in chaparral at margin of burn, sandy gravel.",,,,,,,,,,,flowers & fruits,,,Herbarium sheet - 1,United States,California,Orange County,,"Santa Ana Mtns: Silverado Canyon, Maple Springs Truck Trail, 4.3km above gate. 1.0 km WSW Bald Peak.",,0,,,,,,,,,,,,817,,,,,,,,,9/21/18 11:30,18604117,17,urn:uuid:333bc2c7-270d-4752-b9c9-98b3029f6bff,http://cch2.org/portal/collections/individual/index.php?occid=1081819
1157191,RSA,RSA,,PreservedSpecimen,d3828034-d765-4102-b9ec-7201d04e35dd,RSA0135609,868410,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica subsp. mexicana,207634,(Greene) C. Clark,Eschscholzia,californica,subsp.,mexicana,Arnold Tiehm,,6/2/16,2016,6,2,154,,6/2/16,,"On rocky, south-facing slopes.",,,,,,,Artemisia tridentata,,,,flowers,,,Herbarium sheet - 1,United States,Nevada,Douglas County,,"Sierra Nevada, 0.6 road miles W of the Leviathan Mine Road on the road to Doud Springs, west of highway 395.",,0,,38.7983833,-119.6485667,NAD83,,,,,,,,1753,,,,,,,,,9/21/18 11:35,20548559,17,urn:uuid:eb02e749-8424-4067-8a4b-46eea1a9af90,http://cch2.org/portal/collections/individual/index.php?occid=1157191
1221890,RSA,RSA,,PreservedSpecimen,f27ea40d-8bfe-43bc-b707-8fe1136fc213,,31671,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,,,A. A. Heller,,6/3/41,1941,6,3,154,,6/3/41,,Oak Belt of Upper Sonoran Life Zone.,,,,,,,,,,,flowers,,,Herbarium sheet - 1,United States,California,Solano County,,A short distance north of Elmira,,0,,,,,,,,,,,,,,,,,,,,,9/21/18 11:30,18557901,17,urn:uuid:d35292dc-1f45-4169-9d36-16bcb4314b2f,http://cch2.org/portal/collections/individual/index.php?occid=1221890
1244819,RSA,RSA,,PreservedSpecimen,fd59a8a9-275e-4c9f-98de-59aed7e3a29e,,560496,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,,,"Steve Boyd, Tim S. Ross, M. Wall",,6/2/92,1992,6,2,154,,6/2/92,,"Surrounding slopes with chaparral of Adenosotma fasciculatum, Ceonothus crassifolia and Heteromeles arbutifolia. Canyon bottom with Quercus agrifolia woodland in higher benches and riparian woodlan of Platanus racemosa, Salix lasiolepis and Baccharis salicifolia along active stream channel.",,,,,,,,,,,flowers & fruits,,,Herbarium sheet - 1,United States,California,San Diego County,,"Southern Santa Ana Mts., San Mateo Canyon Wilderness Area. Devil Canyon from confluence with ''Miller Creek'' downstream approximately one mile.",,0,,,,,,,,,,,,,,,,,,,,,9/21/18 11:30,18771539,17,urn:uuid:540f7c93-8157-4ae2-ba51-d6c3f4f6139b,http://cch2.org/portal/collections/individual/index.php?occid=1244819
3035388,CLARK,,,PreservedSpecimen,,CLARK-A1528-3409,A1528-3409,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,,,H. M. Pollard,,6/2/72,1972,6,2,154,,6/2/72,,,,,,,,,,,,,,,,,United States,California,Ventura,,Oak View,,0,,34.3944,-119.3061,WGS84,,"34.3944, -119.3061",,,,,,,,,,,,,,,5/21/19 16:47,,61,urn:uuid:0896fefd-7b71-4358-b6d8-ed08df6bdb4f,http://cch2.org/portal/collections/individual/index.php?occid=3035388
3249229,UCJEPS,,,PreservedSpecimen,2cace157-2f38-40b2-b346-74be9020ca22,UC64962,,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,,,"H. M. Hall, H. D. Babcock",,6/2/04,1904,6,2,154,162,Jun 2 1904-Jun 10 1904,,,,,,,,,,Flowering/Fruiting,,,,,,,United States,California,Kern,,"Poso Creek Southern Sierra Nevada Mountains, Greenhorn Range",,0,,,,,,,,,,,,,,,,,,,,,5/31/12 20:11,2cace157-2f38-40b2-b346-74be9020ca22,46,urn:uuid:7d22adc2-f028-49cf-99c2-bac433cda6e2,http://cch2.org/portal/collections/individual/index.php?occid=3249229
3444966,UCJEPS,,,PreservedSpecimen,7efb4204-f8ad-4ae6-a40f-1e4aeddbe9d7,UC725922,,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,,,A. A. Heller,,6/3/41,1941,6,3,154,,Jun 3 1941,,"in fields, Oak Belt of the Upper Sonoran Zone",,,,,,,,Flowering/Fruiting,,,,,,,United States,California,Solano,,a short distance n Elmira,,0,,,,,,,,,,,,,,,,,,,,,5/31/12 21:52,7efb4204-f8ad-4ae6-a40f-1e4aeddbe9d7,46,urn:uuid:d3871421-e21b-4f9a-a266-9a87865ee008,http://cch2.org/portal/collections/individual/index.php?occid=3444966
2225,LA,,,PreservedSpecimen,d1b9f85d-1976-4fda-957c-c35e85917391,,LA32232,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,,,Peter H. Raven,Henry J. Thompson,6/4/59,1959,6,4,155,,4-Jun-59,Corollas golden-yellow; spreading plants.,,,,,,,,,,,,,,,,U.S.A.,,Los Angeles,,Santa Monica Mountains; Pt. Dume; behind the point,,0,,,,NAD 1927,400,11 333250E 3764350N,,USGS Topos,,,,46,,,,,150ft,,,,9/20/18 13:05,,34,urn:uuid:d1b9f85d-1976-4fda-957c-c35e85917391,http://cch2.org/portal/collections/individual/index.php?occid=2225
60690,SBBG,,,PreservedSpecimen,385bdcae-073b-4336-8314-4657e8df6c28,SBBG169370,98877,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,,,C. F. Smith,,6/3/56,1956,6,3,155,,6/3/56,,along hwy,,,,,,,,Flowers Present,,,,,,,United States,California,Santa Barbara,,"Hwy 399, upper Cuyama Valley",,0,,34.8969,-119.505,NAD83,3,,dwilken,,MyTopo,,,,,,,,2600 [ft],,,,9/25/18 1:01,,16,urn:uuid:4aafcc36-b209-4e43-9934-ce63f3c5bb31,http://cch2.org/portal/collections/individual/index.php?occid=60690
317803,UCSB,,UCSB,PreservedSpecimen,b81ff760-998c-4159-8f74-5bac8f4f2869,UCSB008982,2163,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,,,"Phillips, Priscilla",,6/4/58,1958,6,4,155,,,,"Between road and shore, growing in sand",,,,,,,,,,,,,,Sheet - 1,United States,California,Monterey,,"Beach near Cypress Point Golf Club, 17-mile-drive, Monterey",,0,,36.57911,-121.96961,WGS84,940,,UCSanta Cruz C,,GoogleMaps via BerkeleyMapper (copied from JEPS78297),,,,,,,,,,,preprocessed,7/3/14 12:34,,35,urn:uuid:8e873506-9e40-4e3a-95cb-630e7cb8a613,http://cch2.org/portal/collections/individual/index.php?occid=317803
519514,SD,,,PreservedSpecimen,{6A6FB849-1E49-4E6A-B862-3B1A852EB35E},SD00031805,SD244463,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,,,Jon P. Rebman,W. Schmidtmann & G. Kenney,6/4/14,2014,6,4,155,,4-Jun-14,,,,"Annual, flowers yellow; rare",,,,,"Riparian/Oak Woodland with Quercus agrifolia var. agrifolia, Platanus racemosa, Alnus rhombifolia, Artemisia californica, Malosma laurina, Heteromeles arbutifolia, & Toxicodendron diversilobum",FFL,,,,,,,United States,California,San Diego,,Camp Pendleton: Training Area Golf: northeastern portion of Base; along Roblar Creek just off of Roblar Canyon Road,,0,,33.39733,-117.33591,WGS84,,,n/a,,Coordinates from label,,,135,,,,,,,,,1/15/20 10:58,SD244463,43,urn:uuid:da2c5376-7295-4f8c-88d0-c752e87924c5,http://cch2.org/portal/collections/individual/index.php?occid=519514
912408,RSA,RSA,,PreservedSpecimen,5ed55d9c-fb92-46b8-a478-8f7ef14994aa,RSA0039634,821334,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,,,"Jon P. Rebman, W. Schmidtmann, G. Kenney",,6/4/14,2014,6,4,155,,6/4/14,,Riparian/Oak Woodland.,,,,,,,"Quercus agrifolia var. agrifolia, Platanus racemosa, Alnus rhombifolia, Artemisia californica, Malosma laurina, Heteromeles arbutifolia, Toxicodendron diversilobum",,,,flowers & fruits,,,Herbarium sheet - 1,United States,California,San Diego County,,Camp Pendleton: Training Area Golf: northeastern portion of Base; along Roblar Creek just off of Roblar Canyon Road.,,0,,33.39733,-117.33591,,,,,,,,,135,,,,,,,,,9/21/18 11:35,18816122,17,urn:uuid:d3c274b1-1468-4b25-a6f0-b5154972eae2,http://cch2.org/portal/collections/individual/index.php?occid=912408
915941,RSA,RSA,,PreservedSpecimen,607dfe88-80b0-404d-a143-cbe943b0aeee,,102196,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica subsp. californica,42299,Cham.,Eschscholzia,californica,subsp.,californica,R. J. Smith,,6/4/07,1907,6,4,155,,6/4/07,,,,,,,,,,,,,flowers & fruits,,,Herbarium sheet - 1,United States,California,Santa Clara County,,Santa Cruz Mountains near Los Gatos.,,0,,,,,,,,,,,,915,,,,,,,,,9/21/18 11:35,18395680,17,urn:uuid:becd30ea-b842-4b05-99e2-b709608a091c,http://cch2.org/portal/collections/individual/index.php?occid=915941
936774,RSA,RSA,,PreservedSpecimen,6a7f1a85-3cad-476b-a4fa-2ca865ffe143,,127771,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,,,"Peter H. Raven, H. J. Thompson",,6/4/59,1959,6,4,155,,6/4/59,,,,,,,,,,,,,flowers,,,Herbarium sheet - 1,United States,California,Los Angeles County,,Dune grassland behind Point Dume.,,0,,34,-118.8,,,,,,,,,46,,,,,,,,,9/21/18 11:35,18677905,17,urn:uuid:041ec4a2-86f6-4c89-8ec7-01b02106f83d,http://cch2.org/portal/collections/individual/index.php?occid=936774
1094284,RSA,RSA,,PreservedSpecimen,b5798f00-e92a-46e6-b853-e5b5c89e5e27,,549963,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,,,C. F. Smith,,6/3/56,1956,6,3,155,,6/3/56,,,,,,,,,,,,,flowers & fruits,,,Herbarium sheet - 1,United States,California,Santa Barbara County,,"Along Hwy 399, upper Cuyama Valley.",,0,,,,,,,,,,,,762,,,,,,,,,9/21/18 11:35,18758430,17,urn:uuid:17326b30-b807-4650-abd5-0de01d24fc29,http://cch2.org/portal/collections/individual/index.php?occid=1094284
1299489,DAV,,,PreservedSpecimen,88aace8c-266c-4a82-84d9-406bbdf687a7,DAV307384,DAV134928; UCD14543,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,,,Rob Ickes,,6/4/89,1989,6,4,155,,4-Jun-89,"on a gravel beach with high moisture, partly in the sun of a foothill woodland community; associated with Quercus douglasii, and Aesculus californica; a locally common perennial herb, 45 cm tall with a taproot and orange colored flowers.",,,,,,,,,,,,,,,,United States,California,Lake County,,"California, Lake Co.; south of the tip of Buckingham Pt., close to the shore of Clear Lake;",,0,,,,,,"T 14N; R 8W; Sect. 33, NE 1/4",,,,,,415,,,,,1360ft,,,,10/21/19 15:40,UCD14543,39,urn:uuid:88aace8c-266c-4a82-84d9-406bbdf687a7,http://cch2.org/portal/collections/individual/index.php?occid=1299489
1300034,DAV,,,PreservedSpecimen,130c800f-2979-4f4b-852b-70d66f145650,DAV307408,DAV163537; UCD15688,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,,,David Uyeno,,6/4/89,1989,6,4,155,,4-Jun-89,"Coastal Scrub. Soil loam, from serpentine parent material. Plant 1.5 ft tall, flowers yellow orange.",,,,,,,,,,,,,,,,United States,California,Marin County,,0.6 mile up from Muir Beach.,,0,,37.858333,-122.558333,,,37° 51m 30s N; 122° 33m 30s W,,,,,,85,,,,,280ft,,,,10/21/19 15:54,UCD15688,39,urn:uuid:130c800f-2979-4f4b-852b-70d66f145650,http://cch2.org/portal/collections/individual/index.php?occid=1300034
1396785,DAV,,,PreservedSpecimen,b09494dd-5b08-4179-add2-4593f53baeaf,DAV307364,DAV207065; UCD148922,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,,,Albert Grigarick,,6/4/13,2013,6,4,155,,4-Jun-13,"Pine-fir forest. Growing with tobacco brush and grass. Common, perennial herb.",,,,,,,,,,,,,,,,United States,California,Nevada County,,"Nevada County: Town of Truckee, 11441 Lockwood Dr.",,0,,39.486667,-120.182778,WGS84,,39° 29m 12s N; 120° 10m 58s W,,,,,,,,,,,6200,,,,10/21/19 15:27,UCD148922,39,urn:uuid:b09494dd-5b08-4179-add2-4593f53baeaf,http://cch2.org/portal/collections/individual/index.php?occid=1396785
1590005,UCR,,,PreservedSpecimen,UCR-BPS-170131,,UCR-170131,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,,,Jeffrey Ross,,6/4/98,1998,6,4,155,,6/4/98,"Uncommon; open grassy area above ravine; among Ricinus communis, Brassica sp. and weedy grasses; fls. orange.","Riparian woodland, moderately disturbed, sandy substrate; Salix sp., Juglans sp., and Populus fremontii dominant.",,,,,,,,,,,,,,,United States,California,Riverside,,"Ravine at NW corner of Canyon Crest Drive and University Avenue, across from UC Riverside",,0,,33.97583,-117.33139,,,0469391E 3759501N; T2S R4W sec19,,,TopoZoneJJ,,,305,,,,,,,,,1/19/20 17:50,UCR-BPS-170131,3,urn:uuid:7382b27d-70c9-4970-b038-9260a6e7ac8e,http://cch2.org/portal/collections/individual/index.php?occid=1590005
1672490,UCR,,,PreservedSpecimen,UCR-BPS-256159,UCR0063904,UCR-256159,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,,,R.G. Swinney,,6/4/10,2010,6,4,155,,6/4/10,"Uncommon, 0.5 m tall.","Canyon bottom with slight surface water; riparian corridor surrounded by coastal sage scrub, southern Oak woodland, and chaparral; dominants include Salix lasiolepis, Salvia apiana, S. mellifera, Quercus agrifolia, Populus fremontii, and Toxicodendron diversilobum.",,,,,,,,,,,,,,,United States,California,Los Angeles,,"Placerita Canyon Natural Area (formerly Placerita Canyon State Park), 0.3-0.9 miles east of Nature Center along bottom of Placerita Canyon",,0,,34.37639,-118.46222,,,T3N R15W sec4,,,Collector GeoRef,,,476,,,,,,,,,1/19/20 17:50,UCR-BPS-256159,3,urn:uuid:84de49a8-ee87-4003-9190-1dd386fe4fa7,http://cch2.org/portal/collections/individual/index.php?occid=1672490
3295680,UCJEPS,,,PreservedSpecimen,457f00cf-0873-4ae0-b1ec-9debcd8e27b0,UC170034,,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,,,"H. P. Chandler, E. B. Babcock",,6/3/12,1912,6,3,155,,Jun 3 1912,,in grass,,,,,,,,Flowering/Fruiting,,,,,,,United States,California,Mariposa,,Kinneyville Yosemite Valley,,0,,,,,,,,,,,,,,,,,,,,,5/31/12 15:53,457f00cf-0873-4ae0-b1ec-9debcd8e27b0,46,urn:uuid:300f8496-61c3-4804-960f-fc2d1f733a1a,http://cch2.org/portal/collections/individual/index.php?occid=3295680
3449143,UCJEPS,,,PreservedSpecimen,73b86e2e-d7a4-4c01-9d5b-a0c98ae5d42f,JEPS51781,,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,,,Willis L. Jepson,,6/3/04,1904,6,3,155,,Jun 3 1904,,on the rocky country,,,,,,,,Flowering/Fruiting,,,,,,,United States,California,Napa,,Howell Mt.,,0,,,,,,,,,,,,792,,,,,2600 ft,,,,11/26/19 12:42,73b86e2e-d7a4-4c01-9d5b-a0c98ae5d42f,46,urn:uuid:e7956e85-3a07-4bc7-8ee6-c456e4186e81,http://cch2.org/portal/collections/individual/index.php?occid=3449143
3526430,UCJEPS,,,PreservedSpecimen,855d7abb-20dd-44b4-b867-0ea1b4043dcc,UC1299665,,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,,,Freed W. Hoffman,,6/4/47,1947,6,4,155,,Jun 4 1947,,on serpentine rock,,,,,,,,Flowering/Fruiting,,,,,,,United States,California,Sonoma,,"Red Slide North Coast Ranges, East Austin Creek (headwaters of creek)",,0,,38.605816,-123.09991,NAD27,3813,,,,Terrain Navigator,,,,,,,,,,,,5/31/12 8:20,855d7abb-20dd-44b4-b867-0ea1b4043dcc,46,urn:uuid:657853e3-9e46-469b-a84c-2c35638385ac,http://cch2.org/portal/collections/individual/index.php?occid=3526430
