id,institutionCode,collectionCode,ownerInstitutionCode,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,specificEpithet,taxonRank,infraspecificEpithet,recordedBy,associatedCollectors,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,substrate,verbatimAttributes,fieldNumber,informationWithheld,dataGeneralizations,dynamicProperties,associatedTaxa,reproductiveCondition,establishmentMeans,cultivationStatus,lifeStage,sex,individualCount,preparations,country,stateProvince,county,municipality,locality,locationRemarks,localitySecurity,localitySecurityReason,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,sourcePrimaryKey_dbpk,collId,recordId,references
519079,SD,NA,NA,PreservedSpecimen,{3006E6C8-2E43-4F2D-9A38-A5FB62223B97},SD00032925,SD85981,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica subsp. peninsularis,NA,NA,NA,NA,NA,NA,R. Mitchel Beauchamp,R.C. Pierce,2/26/71,1971,2,26,57,NA,26-Feb-71,NA,NA,NA,Annual; flowers orange.,NA,NA,NA,NA,NA,FFL,NA,NA,NA,NA,NA,NA,United States,California,San Diego,NA,"Sunny slope near canyon west of Salk Institute, La Jolla.",NA,0,NA,32.88682,-117.25076,WGS84,322,NA,mak,NA,TOPO! v3.4.2,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,1/15/20 10:56,SD85981,43,urn:uuid:8a8f5588-c35f-41cd-b89b-420fc2e97ef2,http://cch2.org/portal/collections/individual/index.php?occid=519079
518969,SD,NA,NA,PreservedSpecimen,{6C418ECE-EF05-433B-AFC6-F60D186C4EC4},SD00032862,SD20416,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica subsp. peninsularis,NA,NA,NA,NA,NA,NA,A. J. Stover,NA,3/1/38,1938,3,1,60,NA,1-Mar-38,NA,NA,NA,NA,NA,NA,NA,NA,NA,FFL,NA,NA,NA,NA,NA,NA,United States,California,San Diego,NA,"Sunset Cliff, Pt. Loma.",NA,0,NA,32.7331,-117.2565,WGS84,805,NA,mak,NA,"TOPO! v3.4.2, GNIS",NA,NA,NA,NA,NA,NA,NA,unknownft.,NA,NA,NA,1/15/20 10:56,SD20416,43,urn:uuid:e7ed9fe4-37af-4abb-b4ba-0c9ea4698128,http://cch2.org/portal/collections/individual/index.php?occid=518969
3396479,UCJEPS,NA,NA,PreservedSpecimen,f6f70fef-0a35-4d18-bcf8-ad9d37c064a5,UC766001,NA,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,NA,NA,Robert F. Hoover,NA,3/1/35,1935,3,1,60,NA,1-Mar-35,"Date as ""March 1, 1935""",NA,NA,NA,NA,NA,NA,NA,NA,Flowering/Fruiting,NA,NA,NA,NA,NA,NA,United States,California,San Joaquin,NA,Vernalis,NA,0,NA,37.631077,-121.286575,NAD27,175,NA,NA,NA,Terrain Navigator 5.03 USGS 1:24000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/31/12 22:29,f6f70fef-0a35-4d18-bcf8-ad9d37c064a5,46,urn:uuid:3302bccf-14f0-4fc4-a30f-e1fe869dc825,http://cch2.org/portal/collections/individual/index.php?occid=3396479
3180374,UCJEPS,NA,NA,PreservedSpecimen,7024edf1-8508-4683-adca-301094bd8262,JEPS51722,NA,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,NA,NA,Allison Krames,NA,3/3/35,1935,3,3,62,NA,Mar 3 1935,NA,valley floor,NA,NA,NA,NA,NA,NA,NA,Flowering/Fruiting,NA,NA,NA,NA,NA,NA,United States,California,Kern,NA,Valley floor Edison flower fields,NA,0,NA,35.347473,-118.8699,NAD27,2025,NA,NA,NA,Terrain Navigator,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/29/12 16:28,7024edf1-8508-4683-adca-301094bd8262,46,urn:uuid:e084c3e3-2bda-48d6-80a7-0023e2e3221b,http://cch2.org/portal/collections/individual/index.php?occid=3180374
155492,SBBG,NA,NA,PreservedSpecimen,f79cdc14-780a-480f-b21b-d485f02f7540,70158,NA,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,NA,NA,L. G. Yates,NA,1878-03-05,1878,3,5,64,NA,1878-3-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,Flowers Present,NA,NA,NA,NA,NA,NA,United States,California,Santa Barbara,NA,Santa Ynez Mtns: Montecito,NA,0,NA,34.437,-119.631,WGS84,6,NA,NA,NA,GeoLocate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/25/18 1:01,NA,16,urn:uuid:935cb50f-e0d1-49a7-aa15-e51dddae3d84,http://cch2.org/portal/collections/individual/index.php?occid=155492
99276,SBBG,NA,NA,PreservedSpecimen,85e2d8dc-58a9-47de-9648-9dea2b9d4503,SBBG169380,35878,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,NA,NA,H. M. Pollard,NA,3/6/70,1970,3,6,65,NA,3/6/70,NA,shaley soil; along railroad,NA,NA,NA,NA,NA,NA,NA,Flowers Present,NA,NA,NA,NA,NA,NA,United States,California,Ventura,NA,Southern Pacific Railroad right-of-way S of and near Oak View,NA,0,NA,34.397,-119.305,NAD83,1000,NA,dwilken,NA,MyTopo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/25/18 1:01,NA,16,urn:uuid:db8f7077-a2fe-432f-b434-01b58873d9d8,http://cch2.org/portal/collections/individual/index.php?occid=99276
146156,SBBG,NA,NA,PreservedSpecimen,e532360c-5283-4488-b1aa-5a3ab6779cc4,SBBG170526,77914,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,NA,NA,Ralph Hoffmann,NA,3/5/32,1932,3,5,65,NA,3/5/32,NA,open rocky slope,NA,NA,NA,NA,NA,NA,NA,Flowers Present,NA,NA,NA,NA,NA,NA,United States,California,Santa Barbara,NA,Santa Cruz Island: Pelican Harbor,NA,0,NA,34.032,-119.702,NAD27,750,NA,dwilken,NA,MyTopo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/25/18 1:01,NA,16,urn:uuid:09b3b27d-2e1f-4446-81f1-629e0c5bc309,http://cch2.org/portal/collections/individual/index.php?occid=146156
3285812,UCJEPS,NA,NA,PreservedSpecimen,84f3f993-8eba-4ffc-a960-4e1c4d555b2e,UC635459,NA,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,NA,NA,Curtis Ferris,NA,3/5/32,1932,3,5,65,NA,Mar 5 1932,NA,NA,NA,NA,NA,NA,NA,NA,NA,Flowering/Fruiting,NA,NA,NA,NA,NA,NA,United States,California,Marin,NA,Bolinas Bay; e side,NA,0,NA,37.9208,-122.6704,WGS84,2000,NA,NA,NA,BerkeleyMapper,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/31/12 20:04,84f3f993-8eba-4ffc-a960-4e1c4d555b2e,46,urn:uuid:e09c6162-be32-455f-a6e2-c1a9e3fc7ec5,http://cch2.org/portal/collections/individual/index.php?occid=3285812
3259026,UCJEPS,NA,NA,PreservedSpecimen,3026d94b-7a6a-41c7-b280-38c864c1c06e,UC168319,NA,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,NA,NA,Katharine Brandegee,NA,3/7/13,1913,3,7,66,NA,Mar 7 1913,NA,NA,NA,NA,NA,NA,NA,NA,NA,Flowering/Fruiting,NA,NA,NA,NA,NA,NA,United States,California,San Francisco,NA,Visitacion Valley San Francisco,NA,0,NA,37.7125,-122.4097,NAD27,1000,NA,NA,NA,"Terrain Navigator 1:24,0000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/31/12 15:53,3026d94b-7a6a-41c7-b280-38c864c1c06e,46,urn:uuid:ca8109eb-4883-47e3-9359-3cb1e589cf1c,http://cch2.org/portal/collections/individual/index.php?occid=3259026
3517787,UCJEPS,NA,NA,PreservedSpecimen,ab1dd051-569d-4c7e-8585-d5cc5627ead1,UC676688,NA,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,NA,NA,Ira L. Wiggins,NA,3/7/26,1926,3,7,66,NA,Mar 7 1926,NA,"fallow grainfield, s exposure, quite dry, light gravelly soil of decomposed granite",NA,NA,NA,NA,NA,NA,NA,Flowering/Fruiting,NA,NA,NA,NA,NA,NA,United States,California,San Diego,NA,1 1/2 mi from Jamul (on road to Otay Reservoir),NA,0,NA,32.6996,-116.864,WGS84,402,NA,NA,NA,SD_georef (mak),NA,(mak),NA,NA,NA,NA,NA,NA,NA,NA,NA,5/31/12 20:44,ab1dd051-569d-4c7e-8585-d5cc5627ead1,46,urn:uuid:d15a2980-0c38-484b-9e70-0892a9c28793,http://cch2.org/portal/collections/individual/index.php?occid=3517787
65445,SBBG,NA,NA,PreservedSpecimen,41decb13-578c-4980-b82a-31409ac58143,SBBG167360,70135,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,NA,NA,Ralph Hoffmann,NA,3/8/29,1929,3,8,67,NA,3/8/29,NA,roadside,NA,NA,NA,NA,NA,stamens w/ black bases; fls deep orange; foliage purplish,NA,Flowers Present,NA,NA,NA,NA,NA,NA,United States,California,Santa Barbara,NA,Los Olivos,NA,0,NA,34.667,-120.115,NAD27,1800,NA,dwilken,NA,MyTopo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/25/18 1:01,NA,16,urn:uuid:86302f1a-a4cb-4b68-bfd9-f33ff3368566,http://cch2.org/portal/collections/individual/index.php?occid=65445
615462,SFV,NA,NA,PreservedSpecimen,d78b0976-d355-4583-b3cc-ba85232be893,SFV109921,SFV-1367,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,NA,NA,K. A. Wilson,NA,3/11/61,1961,3,11,70,NA,11-Mar-61,NA,Overgrown field.,NA,Only this plant seen. Apparently escaped from cultivation. Flower color: petals orange.,NA,NA,NA,NA,NA,Flowering,Persisting from cultivation,NA,NA,NA,NA,NA,United States,California,Los Angeles,NA,San Gabriel Mountains; Newhall. Corner of San Fernando Road and 13 St.,NA,0,NA,34.385,-118.531,NA,100,34° 23m 6s N; 118° 31m 51.6s W,NA,NA,NA,NA,NA,380,NA,NA,NA,NA,1246 ft.,NA,NA,JNH,9/11/13 0:00,NA,41,urn:uuid:d78b0976-d355-4583-b3cc-ba85232be893,http://cch2.org/portal/collections/individual/index.php?occid=615462
615460,SFV,NA,NA,PreservedSpecimen,638a8fce-b833-4ce5-9ec8-7947e649e825,SFV109919,SFV-1368,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,NA,NA,K. A. Wilson,NA,3/12/61,1961,3,12,71,NA,12-Mar-61,NA,Sandy field.,NA,"Abundant. Flower color: yellow, the petals orange within towards base.",NA,NA,NA,NA,NA,Flowering,Wild: native/naturalized,NA,NA,NA,NA,NA,United States,California,Los Angeles,NA,Santa Monica Mountains; Point Dume. Summit of Birdview and Cliffside Drive.,NA,0,NA,34.003,-118.807,NA,100,34° 10.8s N; 118° 48m 25.2s W,NA,NA,NA,NA,NA,38,NA,NA,NA,NA,125 ft.,NA,NA,JNH,9/11/13 0:00,NA,41,urn:uuid:638a8fce-b833-4ce5-9ec8-7947e649e825,http://cch2.org/portal/collections/individual/index.php?occid=615460
43931,SBBG,NA,NA,PreservedSpecimen,168390b5-04b2-4cbb-897c-e1963eddc202,46775,NA,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,NA,NA,L. W. Edge,NA,3/13/73,1973,3,13,72,NA,3/13/73,scattered,stabilized sand dune,NA,NA,NA,NA,NA,small fld plts,NA,Flowers Present,NA,NA,NA,NA,NA,NA,United States,California,San Luis Obispo,NA,"Guadalupe Dunes:  St Hwy 1, Callender",NA,0,NA,35.049,-120.596,NAD27,1000,NA,NA,NA,MyTopo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/25/18 1:01,NA,16,urn:uuid:a55a392f-367d-4e76-8ce1-f36de4c5fcec,http://cch2.org/portal/collections/individual/index.php?occid=43931
132321,SBBG,NA,NA,PreservedSpecimen,c8a3f4fa-ffab-4b8c-ae92-9245be2ca591,SBBG170516,10622,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,NA,NA,E. R. Blakley,NA,3/13/61,1961,3,13,72,NA,3/13/61,common,"silty soil, bottom of dry crk bed",NA,NA,NA,NA,NA,"per; 12 inches tall, 30 inches in diam; fls deep orange center, outer part of petals light yellow; lvs light gray in color",NA,Flowers Present; Fruit Present,NA,NA,NA,NA,NA,NA,United States,California,Santa Barbara,NA,"Santa Cruz Island: Canyon del Medio, 0.75 mi E of Stanton ranch house",NA,0,NA,33.9926,-119.7003,NAD83,500,NA,dwilken,NA,MyTopo,NA,NA,NA,NA,NA,NA,NA,300 [ft],NA,NA,NA,9/25/18 1:01,NA,16,urn:uuid:59a4f829-3ca9-42d2-a9b0-625724480f24,http://cch2.org/portal/collections/individual/index.php?occid=132321
519093,SD,NA,NA,PreservedSpecimen,{57D7DF36-01B2-447E-BF50-F5BF9A94827A},NA,SD104479,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,NA,NA,R. Mitchel Beauchamp,NA,3/13/71,1971,3,13,72,NA,13-Mar-71,NA,South-facing slope,NA,Flowers orange.,NA,NA,NA,NA,NA,FL,NA,NA,NA,NA,NA,NA,United States,California,San Diego,NA,"South-facing slope along Hwy 94, 3/4 miles west of RR bridge, Canyon City.",NA,0,NA,32.59635,-116.53631,WGS84,241,NA,mak,NA,TOPO! v3.4.2,NA,NA,690,NA,NA,NA,NA,NA,NA,NA,NA,1/15/20 10:57,SD104479,43,urn:uuid:a8fd118b-0fb1-4e55-bbe7-8d63629c3deb,http://cch2.org/portal/collections/individual/index.php?occid=519093
3360433,UCJEPS,NA,NA,PreservedSpecimen,9d82d439-9ac3-4832-9be4-c17932dda369,UC9996,NA,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,NA,NA,F. P. McLean,NA,1876-03-14,1876,3,14,74,NA,Mar 14 1876,county unknown--supplied by user,NA,NA,NA,NA,NA,NA,NA,NA,Flowering/Fruiting,NA,NA,NA,NA,NA,NA,United States,California,Marin,NA,Angel Island,NA,0,NA,37.86278,-122.43083,NAD27,1658,NA,NA,NA,Terrain Navigator 5.03 USGS 1:24000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/31/12 23:45,9d82d439-9ac3-4832-9be4-c17932dda369,46,urn:uuid:b77b3947-3bc7-473b-b0d3-ce8bc9358658,http://cch2.org/portal/collections/individual/index.php?occid=3360433
615463,SFV,NA,NA,PreservedSpecimen,1857b873-d2da-4079-b83e-00b4dcb38be5,SFV109922,SFV-15853,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,NA,NA,R. Trammell,NA,3/17/93,1993,3,17,76,NA,17-Mar-93,NA,NA,NA,Flower color: cream.,NA,NA,NA,NA,NA,Flowering,Wild: native/naturalized,NA,NA,NA,NA,NA,United States,California,Los Angeles,NA,"Los Angeles Basin; Los Angeles, Century City. Intersection of Century Park East and Santa Monica Blvd.",NA,0,NA,34.063,-118.416,NA,100,34° 3m 46.8s N; 118° 24m 57.6s W,NA,NA,NA,NA,NA,85,NA,NA,NA,NA,279 ft.,NA,NA,JNH,9/11/13 0:00,NA,41,urn:uuid:1857b873-d2da-4079-b83e-00b4dcb38be5,http://cch2.org/portal/collections/individual/index.php?occid=615463
3530496,UCJEPS,NA,NA,PreservedSpecimen,050275bb-5c95-494d-9928-26fbc46be879,UC766000,NA,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,NA,NA,R. F. Hoover,NA,3/18/38,1938,3,18,77,NA,Mar 18 1938,NA,NA,NA,NA,NA,NA,NA,NA,NA,Flowering/Fruiting,NA,NA,NA,NA,NA,NA,United States,California,Stanislaus,NA,Del Puerto Canyon; mouth,NA,0,NA,37.48871,-121.20643,NAD27,341,NA,NA,NA,"Terrain Navigator, inferred",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/31/12 22:29,050275bb-5c95-494d-9928-26fbc46be879,46,urn:uuid:197d2fad-0de5-4ad7-9f57-bcfb0b4bb323,http://cch2.org/portal/collections/individual/index.php?occid=3530496
94950,SBBG,NA,NA,PreservedSpecimen,7d00d77c-565c-4834-8591-85fce7fd732a,SBBG167339,104415,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,NA,NA,"M. D. Proctor, E. A. Young",NA,3/19/93,1993,3,19,78,NA,3/19/93,NA,woodland; steep slope,NA,NA,NA,NA,NA,NA,"Quercus douglasii, Q. dumosa, Avena barbata, Bromus rigidus",Flowers Present,NA,NA,NA,NA,NA,NA,United States,California,San Luis Obispo,NA,Camp Roberts; 0.5 km E of Sat Com on E Perimeter Rd; Camp Roberts,NA,0,NA,35.7415,-120.7378,NAD27,1000,NA,NA,NA,MyTopo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/25/18 1:01,NA,16,urn:uuid:2c8678b3-cd25-4f48-a65b-91cada3d12d0,http://cch2.org/portal/collections/individual/index.php?occid=94950
99784,SBBG,NA,NA,PreservedSpecimen,86f2c885-c38c-48fb-b43d-c0c0432c98c7,SBBG170542,103565,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,NA,NA,S. A. Junak,NA,3/18/92,1992,3,18,78,NA,3/18/92,locally common,coastal scrub; SE-facing slope; Santa Cruz Island Volcanics,NA,NA,NA,NA,NA,ann,"Atriplex semibaccata, Artemisia californica, Phacelia viscida, Lotus strigosus, Salvia columbariae",Flowers Present,NA,NA,NA,NA,NA,NA,United States,California,Santa Barbara,NA,Santa Cruz Island: ca. 1 mi from Christi Ranch on E side of rd leading to Triangulation Pt John,NA,0,NA,34.036,-119.869,NAD83,500,NA,dwilken,NA,MyTopo,NA,NA,NA,NA,NA,NA,NA,600 [ft],NA,NA,NA,9/25/18 1:01,NA,16,urn:uuid:d8417b98-0ebd-4e5e-98ac-4f6086d0a38d,http://cch2.org/portal/collections/individual/index.php?occid=99784
519004,SD,NA,NA,PreservedSpecimen,{34FE5FE5-359F-4DA4-904C-B3C40BF9400B},SD00031873,SD38050,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,NA,NA,Edith A. Purer,NA,3/18/32,1932,3,18,78,NA,18-Mar-32,NA,NA,NA,Yellow orange,NA,NA,NA,NA,NA,FL,NA,NA,NA,NA,NA,NA,United States,California,San Diego,NA,"Along Route #101 near Cardiff, along roadside",NA,0,NA,33.02162,-117.28395,WGS84,1609,NA,mak,NA,TOPO! v3.4.2,NA,NA,NA,NA,NA,NA,NA,unknownft.,NA,NA,NA,1/15/20 10:58,SD38050,43,urn:uuid:e30b317d-248d-447c-9c90-c1f35fd08be0,http://cch2.org/portal/collections/individual/index.php?occid=519004
3455603,UCJEPS,NA,NA,PreservedSpecimen,644e194d-946e-499d-8788-db7aa444b6bd,UC455318,NA,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,NA,NA,Miss Edna Venable,NA,3/18/08,1908,3,18,78,NA,Mar 18 1908,NA,NA,NA,NA,NA,NA,NA,NA,NA,Flowering/Fruiting,NA,NA,NA,NA,NA,NA,United States,California,San Luis Obispo,NA,Cuesta,NA,0,NA,35.327822,-120.746212,WGS84,3628,NA,UCBerkeley L,NA,GEOLocate,NA,georef from old CCH cumulative file; (copied from UCSC260),NA,NA,NA,NA,NA,NA,NA,NA,NA,5/31/12 18:18,644e194d-946e-499d-8788-db7aa444b6bd,46,urn:uuid:4a25d9be-20d9-432e-9a7b-3d0f49644104,http://cch2.org/portal/collections/individual/index.php?occid=3455603
519147,SD,NA,NA,PreservedSpecimen,{E1B3FB35-3C94-4D58-BBB5-CD0D2A976357},SD00032135,SD158420,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,NA,NA,Edward Woch,NA,3/19/04,2004,3,19,79,NA,19-Mar-04,NA,"Sandy to gravelly soils; SE, SW, S aspect; slopes 30°-60°",NA,"Annual herb; usually 6-10 meters tall; branches arising from one base; flowers with orange-gold petal base, yellow petal ends; leaves grey green.",NA,NA,NA,NA,"Open chaparral with scattered shrubs; Malosma, Artemesia",FFL,NA,NA,NA,NA,NA,NA,United States,California,San Diego,NA,"El Capitan Reservoir, 400 meters west of dam, upslope from utility barn.",NA,0,NA,32.89056,-116.81361,WGS84,80,NA,mak,NA,TOPO! v3.4.2,NA,NA,305,NA,NA,NA,NA,NA,NA,NA,NA,1/15/20 10:57,SD158420,43,urn:uuid:b7f1eaa1-bf9d-437c-8d8a-4dc85af5bb66,http://cch2.org/portal/collections/individual/index.php?occid=519147
3302767,UCJEPS,NA,NA,PreservedSpecimen,2fdbfba0-08a0-42bb-bd21-4315ca49514c,JEPS51784,NA,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,NA,NA,Willis L. Jepson,NA,1892-03-19,1892,3,19,79,NA,Mar 19 1892,NA,NA,NA,NA,NA,NA,NA,NA,NA,Flowering/Fruiting,NA,NA,NA,NA,NA,NA,United States,California,San Francisco,NA,"Red Rock, San Francisco Bay",NA,0,NA,37.929,-122.43,WGS84,100,NA,NA,NA,"Berkeleymapper, GoogleMaps v2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11/26/19 16:30,2fdbfba0-08a0-42bb-bd21-4315ca49514c,46,urn:uuid:e74ddfc6-f6bf-4091-9d44-c2870c70fb1a,http://cch2.org/portal/collections/individual/index.php?occid=3302767
3277384,UCJEPS,NA,NA,PreservedSpecimen,1f2bb79e-2fda-448b-bd59,UC2032838,NA,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,NA,NA,"Doran, Andrew Scott",NA,3/20/12,2012,3,20,80,NA,20th March 2012,NA,Growing in rocks.,NA,Occasional perennial herb. Fls vibrant orange.,NA,NA,NA,NA,NA,Flowering/Fruiting,NA,NA,NA,NA,NA,NA,United States,California,Contra Costa,NA,"Second highest point on Brooks Island, rocky outcrop overlooking man-made spit.",NA,0,NA,37.899337,-122.357009,NA,15,NA,NA,NA,Google Maps,NA,NA,30,NA,NA,NA,NA,100,NA,NA,NA,1/8/14 16:50,1f2bb79e-2fda-448b-bd59,46,urn:uuid:838cbdef-5bf2-475a-b8d4-21b19b87910a,http://cch2.org/portal/collections/individual/index.php?occid=3277384
3465271,UCJEPS,NA,NA,PreservedSpecimen,6a659da3-0fbd-487f-83e1-ade57b43d6b6,UC1181352,NA,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,NA,NA,"Roy L. Taylor, R. O. Ornduff",NA,3/20/60,1960,3,20,80,NA,Mar 20 1960,NA,growing along s-facing rock faces of granite creek in small pockets of soil,NA,flowers a bright light orange,NA,NA,NA,NA,NA,Flowering/Fruiting,NA,NA,NA,NA,NA,NA,United States,California,San Diego,NA,0.2 mi e Lake Hodge dam (on hwy between Solana Beach and Escondido),NA,0,NA,33.04792,-117.12656,WGS84,402,NA,San Diego NHM A,NA,(copied from SD51800),NA,georef from 2006-2015 archive backup file; Tue Apr 23 13:57:40 2013; (copied from SD51800),NA,NA,NA,NA,NA,NA,NA,NA,NA,5/31/12 6:45,6a659da3-0fbd-487f-83e1-ade57b43d6b6,46,urn:uuid:08160233-f4f5-474e-85bd-7bef8de060f6,http://cch2.org/portal/collections/individual/index.php?occid=3465271
3493552,UCJEPS,NA,NA,PreservedSpecimen,c1a24880-f5be-483e-9fb6-bea6aa701e52,UC685676,NA,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,NA,NA,Bob Rodin,NA,3/21/43,1943,3,21,80,NA,Mar 21 1943,NA,rocky soil on exposed slope,NA,NA,NA,NA,NA,NA,NA,Flowering/Fruiting,NA,NA,NA,NA,NA,NA,United States,California,Alameda,NA,"exposed slope e Botanical Garden; Berkeley, University of California Campus, Strawberry Creek",NA,0,NA,37.876453,-122.23793,NAD27,1254,NA,NA,NA,Terrain Navigator 5.03 1:24000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/31/12 20:44,c1a24880-f5be-483e-9fb6-bea6aa701e52,46,urn:uuid:f0beb7a9-c6ea-41c1-82f4-4c2de7785cc3,http://cch2.org/portal/collections/individual/index.php?occid=3493552
94242,SBBG,NA,NA,PreservedSpecimen,7b8d4709-4684-47a4-be9c-d61d11fdc21e,SBBG170534,77928,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,NA,NA,Ralph Hoffmann,NA,3/21/32,1932,3,21,81,NA,3/21/32,NA,cliff,NA,NA,NA,NA,NA,NA,NA,Flowers Present,NA,NA,NA,NA,NA,NA,United States,California,Santa Barbara,NA,Santa Cruz Island: cliff W of Christi's,NA,0,NA,34.0225,-119.875,NAD83,1000,NA,dwilken,NA,MyTopo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/25/18 1:01,NA,16,urn:uuid:1b87da18-bb1a-48db-b7d4-425993808240,http://cch2.org/portal/collections/individual/index.php?occid=94242
